title,industry,ai_approved,ai_reason,judged_at
Adjuster Lens,insurance,True,,2026-08-18T07:43:20.334023+09:00
Adjuster Lock,insurance,True,,2026-08-18T07:43:20.334023+09:00
Adjuster Loop,,True,,2026-08-17T20:35:40.356029+09:00
Adjuster Manager,,True,,2026-08-17T21:36:28.444275+09:00
Adjuster Map,insurance,True,,2026-08-18T07:43:20.334023+09:00
Adjuster Meter,insurance,True,,2026-08-18T07:43:20.334023+09:00
Adjuster Metrics,,True,,2026-08-17T23:14:48.085579+09:00
Adjuster Monitor,,True,,2026-08-17T23:07:56.377169+09:00
Adjuster Navigator,,True,,2026-08-17T23:29:51.250400+09:00
Adjuster Nexus,insurance,True,,2026-08-18T07:51:55.730113+09:00
Adjuster Node,,True,,2026-08-17T20:32:08.584337+09:00
Adjuster Ops,,True,,2026-08-17T23:11:16.019102+09:00
Adjuster Organizer,,True,,2026-08-17T23:29:01.871676+09:00
Adjuster Panel,insurance,True,,2026-08-18T07:43:20.334023+09:00
Adjuster Path,,True,,2026-08-17T20:31:35.680631+09:00
Adjuster Pilot,,True,,2026-08-17T20:48:45.753465+09:00
Adjuster Planner,,True,,2026-08-17T23:28:43.740452+09:00
Adjuster Point,insurance,True,,2026-08-18T07:51:55.730113+09:00
Adjuster Portal,insurance,True,,2026-08-18T07:43:20.334023+09:00
Adjuster Pulse,,True,,2026-08-17T20:33:48.971139+09:00
Adjuster Radar,,True,,2026-08-17T20:46:14.149623+09:00
Adjuster Rail,insurance,True,,2026-08-18T07:43:20.334023+09:00
Adjuster Register,,True,,2026-08-17T23:30:11.118322+09:00
Adjuster Relay,,True,,2026-08-17T20:45:24.269018+09:00
Adjuster Ring,insurance,False,TITLE_UNCLEAR: 기능어 자리의 'Ring'은 추상적이라 어떤 SaaS 기능인지 연상 안 됨(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Adjuster Route,insurance,True,,2026-08-18T07:43:20.334023+09:00
Adjuster Scale,insurance,True,,2026-08-18T07:43:20.334023+09:00
Adjuster Scheduler,,True,,2026-08-17T23:13:11.418966+09:00
Adjuster Scope,,True,,2026-08-17T20:36:38.149505+09:00
Adjuster Sentry,,True,,2026-08-17T21:38:37.304138+09:00
Adjuster Signal,,True,,2026-08-17T20:38:26.412397+09:00
Adjuster Station,insurance,True,,2026-08-18T07:43:20.334023+09:00
Adjuster Studio,insurance,True,,2026-08-18T07:43:20.334023+09:00
Adjuster Suite,,True,,2026-08-17T23:11:32.053287+09:00
Adjuster Sync,,True,,2026-08-17T21:33:19.243075+09:00
Adjuster Terminal,insurance,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=insurance",2026-08-18T07:43:20.334023+09:00
Adjuster Tracker,,True,,2026-08-17T21:34:20.474166+09:00
Adjuster Trail,,True,,2026-08-17T20:35:09.040915+09:00
Adjuster Vault,,True,,2026-08-17T20:44:22.162347+09:00
Adjuster Watch,,True,,2026-08-17T20:37:34.472176+09:00
Adjuster Wave,,True,,2026-08-17T20:32:46.505342+09:00
Adjuster Zone,insurance,True,,2026-08-18T07:43:20.334023+09:00
Admission Anchor,,True,,2026-08-17T23:03:45.434649+09:00
Admission Assistant,,True,,2026-08-17T23:04:23.573644+09:00
Admission Atlas,,True,,2026-08-17T23:08:20.793662+09:00
Admission Base,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Beacon,,True,,2026-08-17T23:14:36.904616+09:00
Admission Board,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Bridge,,True,,2026-08-17T23:31:53.116535+09:00
Admission Cascade,,True,,2026-08-17T23:09:26.162855+09:00
Admission Center,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Chain,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Cockpit,,True,,2026-08-17T23:29:05.712614+09:00
Admission Companion,,True,,2026-08-17T23:14:53.160605+09:00
Admission Compass,,True,,2026-08-17T23:31:21.435106+09:00
Admission Console,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Core,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Dashboard,,True,,2026-08-17T23:08:02.086738+09:00
Admission Deck,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Desk,,True,,2026-08-17T23:30:41.257118+09:00
Admission Dial,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Dock,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Engine,,True,,2026-08-17T23:27:58.060156+09:00
Admission Flow,,True,,2026-08-17T23:11:19.275980+09:00
Admission Forge,,True,,2026-08-17T23:31:38.790135+09:00
Admission Frame,,True,,2026-08-17T23:33:34.870792+09:00
Admission Gate,,True,,2026-08-17T23:13:36.575210+09:00
Admission Grid,,True,,2026-08-17T23:32:45.524936+09:00
Admission Guard,,True,,2026-08-17T23:29:58.873666+09:00
Admission Hub,,True,,2026-08-17T23:30:26.611269+09:00
Admission Insight,,True,,2026-08-17T23:28:48.980231+09:00
Admission Keeper,,True,,2026-08-17T23:15:12.775041+09:00
Admission Lab,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Ledger,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Lens,,True,,2026-08-17T23:09:00.584407+09:00
Admission Lock,,True,,2026-08-17T23:14:16.588426+09:00
Admission Loop,,True,,2026-08-17T23:05:30.117127+09:00
Admission Manager,,True,,2026-08-17T23:27:45.087946+09:00
Admission Map,,True,,2026-08-17T23:33:20.357749+09:00
Admission Meter,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Metrics,,True,,2026-08-17T23:13:17.884356+09:00
Admission Monitor,,True,,2026-08-17T23:06:14.261884+09:00
Admission Navigator,,True,,2026-08-17T23:29:25.330773+09:00
Admission Nexus,,True,,2026-08-17T23:27:14.779355+09:00
Admission Node,,True,,2026-08-17T23:27:00.420532+09:00
Admission Ops,,True,,2026-08-17T23:09:46.743330+09:00
Admission Organizer,,True,,2026-08-17T23:28:30.057187+09:00
Admission Panel,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Path,,True,,2026-08-17T23:07:22.346415+09:00
Admission Pilot,,True,,2026-08-17T23:05:55.492568+09:00
Admission Planner,,True,,2026-08-17T23:28:11.546877+09:00
Admission Point,,True,,2026-08-17T23:33:09.699963+09:00
Admission Portal,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Pulse,,True,,2026-08-17T23:12:34.850967+09:00
Admission Radar,,True,,2026-08-17T23:12:59.903146+09:00
Admission Rail,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Register,,True,,2026-08-17T23:29:41.239949+09:00
Admission Relay,,True,,2026-08-17T23:30:56.654699+09:00
Admission Ring,senior_care,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Admission Route,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Scale,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Scheduler,,True,,2026-08-17T23:11:38.355115+09:00
Admission Scope,,True,,2026-08-17T23:32:28.634296+09:00
Admission Sentry,,True,,2026-08-17T23:27:29.516151+09:00
Admission Signal,,True,,2026-08-17T23:32:15.494443+09:00
Admission Station,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Studio,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Suite,,True,,2026-08-17T23:10:02.526148+09:00
Admission Sync,,True,,2026-08-17T23:30:12.792820+09:00
Admission Terminal,senior_care,False,"TITLE_UNCLEAR: Terminal only reads clearly for transportation/maritime_shipping/aviation/logistics, industry=senior_care",2026-08-18T07:43:20.334023+09:00
Admission Tracker,,True,,2026-08-17T23:04:05.706993+09:00
Admission Trail,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Admission Vault,,True,,2026-08-17T23:07:41.199314+09:00
Admission Watch,,True,,2026-08-17T23:11:00.543955+09:00
Admission Wave,,True,,2026-08-17T23:32:55.929904+09:00
Admission Zone,senior_care,True,,2026-08-18T07:43:20.334023+09:00
Advisor Anchor,,True,,2026-08-17T20:34:51.045190+09:00
Advisor Assistant,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Atlas,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Base,,True,,2026-08-17T21:30:41.512165+09:00
Advisor Beacon,,True,,2026-08-17T20:38:36.286112+09:00
Advisor Board,,True,,2026-08-17T20:45:55.190861+09:00
Advisor Bridge,,True,,2026-08-17T20:35:50.076535+09:00
Advisor Cascade,,True,,2026-08-17T20:36:48.387810+09:00
Advisor Center,,True,,2026-08-17T20:40:48.754907+09:00
Advisor Chain,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Cockpit,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Companion,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Compass,,True,,2026-08-17T20:39:32.550443+09:00
Advisor Console,,True,,2026-08-17T20:38:12.491374+09:00
Advisor Core,,True,,2026-08-17T20:48:23.905428+09:00
Advisor Dashboard,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Deck,,True,,2026-08-17T20:45:10.862003+09:00
Advisor Desk,,True,,2026-08-17T20:42:47.401639+09:00
Advisor Dial,,True,,2026-08-17T20:36:17.521162+09:00
Advisor Dock,,True,,2026-08-17T20:32:21.226449+09:00
Advisor Engine,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Flow,,True,,2026-08-17T20:45:33.619281+09:00
Advisor Forge,,True,,2026-08-17T20:37:47.401646+09:00
Advisor Frame,,True,,2026-08-17T21:31:49.761986+09:00
Advisor Gate,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Grid,,True,,2026-08-17T21:41:44.845375+09:00
Advisor Guard,,True,,2026-08-17T21:30:05.905035+09:00
Advisor Hub,,True,,2026-08-17T20:44:29.668652+09:00
Advisor Insight,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Keeper,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Lab,,True,,2026-08-17T20:43:15.863986+09:00
Advisor Ledger,,True,,2026-08-17T20:47:04.642239+09:00
Advisor Lens,,True,,2026-08-17T21:33:02.340741+09:00
Advisor Lock,,True,,2026-08-17T21:35:02.943607+09:00
Advisor Loop,education,True,,2026-08-18T07:51:55.730113+09:00
Advisor Manager,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Map,,True,,2026-08-17T21:33:59.802696+09:00
Advisor Meter,,True,,2026-08-17T20:35:19.683482+09:00
Advisor Metrics,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Monitor,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Navigator,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Nexus,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Node,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Ops,,True,,2026-08-17T23:27:00.420532+09:00
Advisor Organizer,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Panel,,True,,2026-08-17T20:37:16.947301+09:00
Advisor Path,,True,,2026-08-17T21:37:05.127331+09:00
Advisor Pilot,,True,,2026-08-17T20:43:44.073906+09:00
Advisor Planner,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Point,,True,,2026-08-17T21:36:07.544663+09:00
Advisor Portal,,True,,2026-08-17T20:39:09.333217+09:00
Advisor Pulse,,True,,2026-08-17T21:39:57.727763+09:00
Advisor Radar,,True,,2026-08-17T20:42:00.146835+09:00
Advisor Rail,education,True,,2026-08-18T07:51:55.730113+09:00
Advisor Register,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Relay,,True,,2026-08-17T20:41:09.985510+09:00
Advisor Ring,education,False,"TITLE_UNCLEAR: Ring is abstract, no SaaS function is suggested (established prior batches)",2026-08-18T07:43:20.334023+09:00
Advisor Route,,True,,2026-08-17T20:33:30.325030+09:00
Advisor Scale,,True,,2026-08-17T20:34:23.568448+09:00
Advisor Scheduler,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Scope,,True,,2026-08-17T20:31:46.547401+09:00
Advisor Sentry,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Signal,,True,,2026-08-17T20:34:01.116253+09:00
Advisor Station,,True,,2026-08-17T20:42:19.428112+09:00
Advisor Studio,,True,,2026-08-17T20:44:09.032273+09:00
Advisor Suite,education,True,,2026-08-18T07:43:20.334023+09:00
Advisor Sync,,True,,2026-08-17T20:46:26.563596+09:00
Advisor Terminal,education,False,TITLE_UNCLEAR: 기능어 자리의 'Terminal'은 운송/해운/항공/물류 외 업계(education)와 결합 시 의미가 맞지 않음(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Advisor Tracker,,True,,2026-08-17T20:47:45.474295+09:00
Advisor Trail,education,True,,2026-08-18T07:51:55.730113+09:00
Advisor Vault,,True,,2026-08-17T20:40:26.535789+09:00
Advisor Watch,,True,,2026-08-17T20:32:57.689274+09:00
Advisor Wave,,True,,2026-08-17T21:38:15.647846+09:00
Advisor Zone,,True,,2026-08-17T20:40:01.743309+09:00
Agenda Anchor,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Assistant,,True,,2026-08-17T23:30:24.350682+09:00
Agenda Atlas,,True,,2026-08-17T20:44:24.451216+09:00
Agenda Base,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Beacon,events,True,,2026-08-18T07:51:55.730113+09:00
Agenda Board,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Bridge,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Cascade,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Center,,True,,2026-08-17T20:33:23.313632+09:00
Agenda Chain,,True,,2026-08-17T21:31:05.600589+09:00
Agenda Cockpit,,True,,2026-08-17T23:14:31.375028+09:00
Agenda Companion,,True,,2026-08-17T23:31:50.854430+09:00
Agenda Compass,,True,,2026-08-17T20:31:38.107939+09:00
Agenda Console,events,True,,2026-08-18T07:51:55.730113+09:00
Agenda Core,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Dashboard,,True,,2026-08-17T23:31:33.228756+09:00
Agenda Deck,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Desk,,True,,2026-08-17T20:35:45.912195+09:00
Agenda Dial,,True,,2026-08-17T21:38:46.123803+09:00
Agenda Dock,,True,,2026-08-17T21:34:26.372304+09:00
Agenda Engine,,True,,2026-08-17T23:11:16.019102+09:00
Agenda Flow,,True,,2026-08-17T20:38:32.473394+09:00
Agenda Forge,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Frame,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Gate,,True,,2026-08-17T20:46:20.020027+09:00
Agenda Grid,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Guard,,True,,2026-08-17T20:41:06.345123+09:00
Agenda Hub,,True,,2026-08-17T20:37:39.748297+09:00
Agenda Insight,,True,,2026-08-17T23:07:36.976637+09:00
Agenda Journal,events,True,,2026-08-18T21:11:23.123258+09:00
Agenda Keeper,,True,,2026-08-17T20:42:43.172174+09:00
Agenda Lab,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Ledger,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Lens,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Lock,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Loop,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Manager,,True,,2026-08-17T20:41:55.751231+09:00
Agenda Map,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Meter,,True,,2026-08-17T21:37:36.095439+09:00
Agenda Metrics,,True,,2026-08-17T23:31:19.808791+09:00
Agenda Monitor,,True,,2026-08-17T23:30:54.077179+09:00
Agenda Navigator,,True,,2026-08-17T23:09:22.045461+09:00
Agenda Nexus,,True,,2026-08-17T20:45:28.437462+09:00
Agenda Node,,True,,2026-08-17T20:47:35.936558+09:00
Agenda Ops,,True,,2026-08-17T23:32:14.007104+09:00
Agenda Organizer,,True,,2026-08-17T23:12:55.157000+09:00
Agenda Panel,,True,,2026-08-17T21:41:04.521769+09:00
Agenda Path,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Pilot,,True,,2026-08-17T20:36:40.845127+09:00
Agenda Planner,,True,,2026-08-17T23:05:47.972316+09:00
Agenda Point,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Portal,events,True,,2026-08-18T07:51:55.730113+09:00
Agenda Pulse,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Radar,,True,,2026-08-17T20:34:44.892914+09:00
Agenda Rail,,True,,2026-08-17T21:33:22.663564+09:00
Agenda Register,,True,,2026-08-17T23:03:41.404316+09:00
Agenda Relay,,True,,2026-08-17T20:33:54.236742+09:00
Agenda Ring,events,False,TITLE_UNCLEAR: 기능어 자리의 'Ring'은 추상적이라 어떤 SaaS 기능인지 연상 안 됨(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Agenda Route,,True,,2026-08-17T21:35:24.685319+09:00
Agenda Scale,,True,,2026-08-17T21:36:30.682605+09:00
Agenda Scheduler,,True,,2026-08-17T23:30:39.559752+09:00
Agenda Scope,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Sentry,,True,,2026-08-17T20:43:36.337910+09:00
Agenda Signal,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Station,,True,,2026-08-17T20:35:15.216607+09:00
Agenda Studio,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Suite,,True,,2026-08-17T23:30:11.118322+09:00
Agenda Sync,,True,,2026-08-17T20:39:25.387216+09:00
Agenda Terminal,events,False,TITLE_UNCLEAR: 기능어 자리의 'Terminal'은 운송/해운/항공/물류 외 업계(events)와 결합 시 의미가 맞지 않음(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Agenda Tracker,,True,,2026-08-17T20:40:20.065990+09:00
Agenda Trail,,True,,2026-08-17T21:32:17.170130+09:00
Agenda Vault,,True,,2026-08-17T20:32:49.512310+09:00
Agenda Watch,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Wave,events,True,,2026-08-18T07:43:20.334023+09:00
Agenda Zone,,True,,2026-08-17T20:32:12.868338+09:00
Allergen Anchor,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Assistant,,True,,2026-08-17T23:31:54.862824+09:00
Allergen Atlas,,True,,2026-08-17T20:35:25.429619+09:00
Allergen Base,,True,,2026-08-17T20:31:55.017364+09:00
Allergen Beacon,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Board,,True,,2026-08-17T21:40:37.066671+09:00
Allergen Bridge,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Cascade,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Center,,True,,2026-08-17T21:33:05.832312+09:00
Allergen Chain,,True,,2026-08-17T20:40:06.808560+09:00
Allergen Cockpit,,True,,2026-08-17T23:12:38.430162+09:00
Allergen Companion,,True,,2026-08-17T23:33:11.202195+09:00
Allergen Compass,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Console,,True,,2026-08-17T20:48:29.594833+09:00
Allergen Core,food_service,True,,2026-08-18T07:51:55.730113+09:00
Allergen Dashboard,,True,,2026-08-17T23:32:58.780092+09:00
Allergen Deck,,True,,2026-08-17T21:38:26.629916+09:00
Allergen Desk,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Dial,,True,,2026-08-17T20:46:01.536512+09:00
Allergen Dock,,True,,2026-08-17T20:42:22.378966+09:00
Allergen Engine,,True,,2026-08-17T23:09:27.800960+09:00
Allergen Flow,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Forge,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Frame,,True,,2026-08-17T20:33:05.160713+09:00
Allergen Gate,,True,,2026-08-17T20:37:21.758511+09:00
Allergen Grid,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Guard,food_service,True,,2026-08-18T07:51:55.730113+09:00
Allergen Hub,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Insight,,True,,2026-08-17T23:05:34.845009+09:00
Allergen Keeper,,True,,2026-08-17T20:33:40.236931+09:00
Allergen Lab,,True,,2026-08-17T21:36:17.240271+09:00
Allergen Ledger,,True,,2026-08-17T21:41:49.444267+09:00
Allergen Lens,,True,,2026-08-17T20:34:07.278551+09:00
Allergen Lock,,True,,2026-08-17T20:35:55.625501+09:00
Allergen Loop,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Manager,,True,,2026-08-17T20:32:30.733040+09:00
Allergen Map,,True,,2026-08-17T20:34:58.202084+09:00
Allergen Meter,,True,,2026-08-17T20:45:14.001779+09:00
Allergen Metrics,,True,,2026-08-17T23:32:47.059992+09:00
Allergen Monitor,,True,,2026-08-17T23:32:31.687734+09:00
Allergen Navigator,,True,,2026-08-17T23:07:26.971457+09:00
Allergen Nexus,,True,,2026-08-17T20:36:21.712002+09:00
Allergen Node,,True,,2026-08-17T20:38:16.946588+09:00
Allergen Ops,,True,,2026-08-17T23:33:22.514665+09:00
Allergen Organizer,,True,,2026-08-17T23:11:05.439479+09:00
Allergen Panel,,True,,2026-08-17T20:47:13.736905+09:00
Allergen Path,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Pilot,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Planner,,True,,2026-08-17T23:03:51.188489+09:00
Allergen Point,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Portal,,True,,2026-08-17T21:30:45.538595+09:00
Allergen Pulse,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Radar,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Rail,,True,,2026-08-17T20:41:42.376478+09:00
Allergen Register,,True,,2026-08-17T23:14:19.543456+09:00
Allergen Relay,food_service,True,,2026-08-18T07:43:20.334023+09:00
Allergen Ring,food_service,False,TITLE_UNCLEAR: 기능어 자리의 'Ring'은 추상적이라 어떤 SaaS 기능인지 연상 안 됨(기존 규칙 재적용),2026-08-18T07:51:55.730113+09:00
Allergen Route,,True,,2026-08-17T20:43:22.316757+09:00
Allergen Scale,,True,,2026-08-17T20:44:14.789024+09:00
Allergen Scheduler,,True,,2026-08-17T23:32:18.106895+09:00
Allergen Scope,food_service,True,,2026-08-18T07:43:20.334023+09:00
